id,genres,popularity,vote_average,vote_count,revenue,budget,runtime
8940,"[""Documentary"",""Drama""]",0.159706,6.5,28,0,0,90
8944,"[""Comedy"",""Drama""]",1.358931,5.2,115,6673422,25000000,104
8948,"[""Drama""]",0.394565,8.5,2,0,0,103
8952,"[""Comedy"",""Drama"",""Romance""]",1.731542,6.4,470,10652035,13000000,98
8960,"[""Fantasy"",""Action""]",6.945556,6.2,2700,624029371,150000000,92
8964,"[""Documentary""]",0.000499,0,0,0,0,65
8968,"[""Thriller"",""Horror"",""Drama"",""Mystery""]",2.641039,4.6,171,67192859,20000000,89
8972,"[""Drama""]",0.035855,6.3,4,0,0,180
8976,"[""Comedy""]",1.932927,6.5,299,42886719,30000000,107
8980,"[""Action"",""Comedy""]",0.313251,5.6,22,0,0,88
8984,"[""Drama"",""Thriller"",""Crime"",""Mystery"",""Romance""]",2.410622,5.8,190,214015089,55000000,123
8988,"[""Drama"",""War""]",1.216893,6,74,11207130,25000000,113
8992,"[""Comedy"",""Drama"",""Romance""]",0.530169,6.6,78,0,0,100
8996,"[""History"",""Drama""]",0.300984,7.2,44,0,0,108
9008,"[""Drama"",""Thriller""]",2.930151,7.3,443,60289912,90000000,157
9012,"[""Documentary"",""Comedy""]",1.635873,6.1,321,64282312,5000000,87
9016,"[""Adventure"",""Animation"",""Family"",""Fantasy"",""Science Fiction""]",4.385627,7.1,835,109578115,140000000,95
9024,"[""Comedy"",""Romance""]",1.01788,5.7,71,11146270,30000000,94
9028,"[""Action"",""Drama"",""Western""]",0.583486,7.6,49,0,0,100
9032,"[""Comedy"",""Drama""]",1.717221,6.1,802,234801895,34200000,93
9036,"[""Adventure"",""Drama"",""Family""]",2.521705,6.7,501,120455994,40000000,120
9040,"[""Crime"",""Drama"",""History""]",1.964783,7.5,387,29800000,3000000,129
9044,"[""Drama""]",2.056295,6.4,215,28000000,31000000,125
9048,"[""Action"",""Comedy"",""Horror"",""Fantasy""]",0.810836,6.5,16,0,0,104
9052,"[""Drama"",""Comedy""]",0.001322,7.3,4,0,0,87
9056,"[""Action"",""Crime"",""Thriller""]",1.454681,7.3,118,0,0,101
9060,"[""Horror""]",1.99602,6.3,55,0,0,91
9064,"[""Horror"",""Thriller""]",1.797836,6.4,198,12090735,0,97
9072,"[""Comedy"",""Crime""]",0.494062,5.3,223,101595121,64000000,98
9076,"[""Comedy""]",0.003714,5.3,3,0,0,104
9080,"[""Comedy"",""Adventure""]",0.82814,5.9,169,0,0,102
9084,"[""Animation"",""Family"",""Foreign""]",0.184473,5.7,9,0,0,78
9092,"[""Fantasy"",""Horror""]",1.584066,6,55,0,26000000,100
9096,"[""Adventure""]",0.879296,5.8,104,0,40000000,106
9100,"[""Drama"",""Fantasy"",""Horror"",""Thriller""]",1.986768,6.2,349,24769466,15000000,101
9104,"[""Drama"",""Comedy"",""War"",""Crime"",""Thriller""]",1.018737,6.5,87,0,15000000,98
9208,"[""Action"",""Adventure"",""Drama"",""Thriller""]",2.622746,5.7,427,150270147,50000000,108
9252,"[""Comedy""]",0.001755,4.4,9,0,0,82
9256,"[""Action"",""Comedy""]",0.333595,6.3,54,8,0,90
9260,"[""Comedy"",""Crime""]",0.974213,6.2,48,0,1200000,86
9264,"[""Thriller""]",0.793311,5.3,78,0,0,93
9268,"[""Action"",""Drama"",""Mystery"",""Thriller""]",2.292818,5.6,509,242295562,100000000,115
9272,"[""Drama"",""Horror"",""Thriller""]",1.753157,6.2,183,44456478,17000000,87
9276,"[""Horror"",""Mystery"",""Science Fiction""]",2.347211,6.2,456,40283321,15000000,104
9280,"[""Thriller"",""Crime"",""Romance""]",2.45205,6.2,131,16838910,35000000,114
9284,"[""Comedy"",""Family""]",0.041551,6.5,2,0,0,101
9288,"[""Action"",""Adventure"",""Fantasy""]",0.711777,4.9,32,0,0,105
9292,"[""Action"",""Adventure"",""Comedy""]",1.581054,5.4,251,17218080,65000000,100
9296,"[""Comedy"",""Drama"",""Science Fiction""]",0.941155,5.5,239,19576023,0,117
9300,"[""Romance"",""Drama"",""Fantasy""]",0.814483,6.6,46,0,4000000,93
9304,"[""Comedy"",""Fantasy"",""Science Fiction""]",1.200719,5.5,143,0,45000000,117
9308,"[""Comedy""]",0.894013,5.5,48,21302121,0,86
9312,"[""Action"",""Fantasy""]",2.014544,5.4,405,122195920,18000000,101
9316,"[""Action"",""Thriller""]",2.552592,7,511,15,0,105
9320,"[""Thriller""]",1.462806,4.4,184,48585416,60000000,89
9336,"[""Comedy"",""Crime""]",2.483241,6.5,549,146198896,4500000,96
9340,"[""Adventure"",""Comedy"",""Family""]",3.787414,7.4,1377,61389680,19000000,114
9344,"[""Drama"",""Crime""]",0.871207,6.8,259,7412216,1500000,91
9348,"[""Science Fiction"",""Horror"",""Action""]",3.075291,5.5,413,113000000,35000000,108
9352,"[""Comedy""]",2.259375,6.4,613,20796847,25000000,93
9356,"[""Romance"",""Comedy""]",1.544268,5,280,0,0,81
9360,"[""Adventure"",""Horror"",""Thriller""]",3.129246,4.7,558,136885767,45000000,89
9364,"[""Drama"",""Romance""]",0.92263,6,68,100915,8000000,129
9368,"[""Adventure""]",0.013674,0,0,0,0,98
9372,"[""Documentary"",""Comedy"",""Drama""]",1.149462,6.6,470,28575078,65000,100
9384,"[""Comedy"",""Crime""]",2.200662,5.6,591,170268750,60000000,101
9388,"[""Comedy"",""Drama""]",3.353803,7.1,618,24793509,6500000,92
9392,"[""Adventure"",""Horror""]",2.78168,6.8,925,0,0,99
9396,"[""Adventure"",""Comedy""]",1.167902,5.5,282,239606210,0,110
9400,"[""Drama"",""Action"",""Crime""]",1.693131,6.8,62,41590886,9000000,118
9404,"[""Action"",""Adventure"",""Comedy"",""Crime"",""Drama"",""Thriller""]",1.504193,6.5,97,21890845,0,107
9408,"[""Animation"",""Comedy"",""Family""]",3.001443,5.9,543,149044513,85000000,85
9412,"[""Horror"",""Thriller""]",0.001098,6,1,0,0,96
9416,"[""Action"",""Adventure"",""Comedy""]",1.215059,5.9,82,0,0,97
9420,"[""Comedy"",""Drama"",""Romance""]",0.000841,0,0,0,0,94
9424,"[""Mystery"",""Horror"",""Science Fiction""]",0.768298,5.5,94,17507368,15000000,84
9428,"[""Comedy"",""Drama""]",2.471784,7.4,1169,71441250,21000000,110
9432,"[""Comedy""]",0.000205,0,0,0,0,126
9440,"[""Comedy"",""Drama""]",0.778301,6,87,0,65000000,143
9444,"[""Animation"",""Family""]",2.816328,7.4,1263,139804348,53000000,94
9448,"[""Action"",""Adventure"",""Comedy"",""Thriller""]",0.659678,6.1,105,27007143,13000000,91
9452,"[""Comedy"",""Drama""]",0.486303,6.3,59,29202884,30000000,108
9456,"[""Action"",""Science Fiction"",""Thriller""]",1.055659,4.9,61,0,10000000,102
9460,"[""Action""]",1.914442,5.8,50,0,0,99
9464,"[""Romance"",""Comedy"",""Crime"",""Drama""]",1.500948,7.1,155,2375097,1500000,110
9468,"[""Drama""]",0.143622,5,1,0,0,89
9472,"[""Comedy""]",1.783273,6.3,903,167722310,20000000,92
9476,"[""Adventure"",""Drama"",""Romance"",""Action""]",3.227009,6.6,833,117487473,65000000,132
9480,"[""Fantasy"",""Action"",""Crime"",""Science Fiction"",""Thriller""]",3.67811,5,1372,179179718,78000000,103
9488,"[""Action"",""Adventure"",""Comedy"",""Family""]",2.207368,5.2,461,119723358,38000000,100
9496,"[""Animation"",""Comedy""]",0.229346,4.9,20,0,0,77
9504,"[""Crime"",""Drama"",""Mystery""]",1.344364,7.4,302,10725228,12500000,100
9508,"[""Comedy"",""Drama""]",0.483785,6.5,5,0,0,108
9512,"[""Drama"",""Comedy""]",0.000846,4,1,0,0,92
9516,"[""Drama"",""Action"",""Crime""]",1.094487,7.1,159,27900000,3500000,97
9520,"[""Adventure""]",0.603988,6,46,0,0,98
9524,"[""Music"",""Drama""]",0.014925,6.6,12,0,0,126
9528,"[""Drama"",""Romance""]",0.511642,6.5,34,20377075,0,104
9532,"[""Horror""]",3.5761,6.4,1216,53302314,23000000,98
9536,"[""Comedy""]",0.639426,4.3,98,0,15000000,88
9540,"[""Drama"",""Horror"",""Thriller""]",0.411869,7,158,8038508,13000000,115
9544,"[""Horror"",""Thriller""]",0.975411,3.3,95,18902015,40000000,101
9548,"[""Action"",""Comedy"",""Thriller"",""Crime"",""Mystery""]",0.963956,6,66,20423389,49000000,104
9552,"[""Drama"",""Horror"",""Thriller""]",4.933815,7.4,1808,441306145,8000000,122
9556,"[""Action"",""Science Fiction"",""Crime""]",1.925945,6.2,280,48878502,16000000,96
9560,"[""Drama"",""Romance""]",1.52828,6.4,149,50012507,20000000,103
9564,"[""Family"",""Adventure"",""Comedy"",""Fantasy""]",2.175717,5.9,359,1644060,0,109
9568,"[""Horror"",""Thriller""]",0.909279,5.1,53,0,2500000,92
9572,"[""Comedy""]",0.411338,3.8,21,0,0,83
9576,"[""Comedy"",""Romance""]",1.578803,6.8,371,177200000,21000000,116
9580,"[""Drama""]",0.060134,5,1,0,0,95
9584,"[""Action"",""Comedy"",""Drama""]",2.581658,6.1,72,22765081,12000000,110
9588,"[""Romance"",""Action"",""Adventure"",""Western"",""Drama""]",0.475043,6.5,117,0,0,119
9592,"[""Drama"",""Horror"",""Thriller""]",1.890772,5.1,123,0,1200000,94
9596,"[""Music"",""Comedy"",""Drama"",""Crime"",""Fantasy"",""Horror""]",0.137714,1.1,15,0,0,81
9600,"[""Crime"",""Comedy""]",2.889561,5.5,460,173959438,30000000,98
9604,"[""Action"",""Crime""]",1.7159,5.7,321,34994648,29000000,104
9608,"[""Drama"",""Fantasy"",""Horror"",""Thriller""]",0.009747,4.8,3,0,0,105
9612,"[""Comedy"",""Science Fiction"",""Family""]",1.718685,4.8,208,0,0,88
9616,"[""Drama"",""Fantasy"",""Horror"",""Mystery"",""Romance"",""Thriller""]",1.024655,4.7,83,11560806,35000000,102
9620,"[""Action"",""Adventure"",""Mystery"",""Science Fiction"",""Thriller""]",1.208333,5.9,541,96269812,60000000,119
9624,"[""Action"",""Thriller""]",1.006601,4.5,97,49000000,50000000,102
9628,"[""Adventure"",""Western""]",0.27803,5.6,18,0,0,90
9632,"[""Crime"",""Thriller""]",0.136602,7.5,2,0,0,88
9636,"[""Action"",""Thriller""]",0.976137,6,40,0,6800000,98
9640,"[""Horror"",""Science Fiction""]",0.195583,5.4,7,0,0,108
9644,"[""Comedy""]",2.312092,5.6,142,0,0,84
9648,"[""Comedy""]",0.713999,6.2,22,0,0,97
9652,"[""Thriller"",""Drama""]",1.625111,7.4,82,0,0,121
9656,"[""Horror"",""Thriller""]",0.677894,4.8,107,21510851,9000000,84
9660,"[""Action"",""Comedy"",""Romance""]",1.122196,6.8,52,6800000,0,124
9664,"[""Action"",""Adventure"",""Drama"",""History"",""Romance"",""War""]",2.27265,6.3,256,17800000,60000000,140
9672,"[""Drama""]",0.86976,6.4,56,1151330,13000000,110
9676,"[""Drama""]",1.718197,5.7,261,49111202,50000000,121
9680,"[""Comedy"",""Horror""]",0.325307,4.6,9,0,0,89
9684,"[""Comedy"",""Drama""]",0.711877,6.8,99,0,0,95
9688,"[""Comedy"",""Drama"",""Romance""]",1.446934,6.4,112,20085825,0,100
9692,"[""Drama""]",1.383307,6.9,95,4678405,0,87
9696,"[""Action"",""Comedy"",""Crime""]",1.312612,7,205,0,1400000,129
9700,"[""Drama"",""Romance""]",1.614112,6,23,4386236,9600000,144
9704,"[""Documentary""]",0.000431,0,0,0,0,72
9708,"[""Mystery"",""Thriller"",""Horror""]",2.152246,3.9,320,38755073,40000000,102
9716,"[""Music"",""Comedy"",""Romance""]",2.547374,6.5,126,0,20000000,101
9724,"[""Drama"",""Romance""]",1.046927,5.5,31,0,0,92
9728,"[""Horror"",""Thriller""]",1.104138,5.7,229,36690067,4000000,95
9732,"[""Animation"",""Family"",""Adventure""]",4.243236,6.7,862,0,0,81
9736,"[""Thriller""]",0.445885,6.7,38,0,0,85
9740,"[""Crime"",""Drama"",""Thriller"",""Horror""]",0.748646,6.4,1181,351692268,87000000,131
9748,"[""Mystery"",""Thriller""]",1.35927,5.8,34,12706478,0,96
9756,"[""Thriller""]",1.200455,5.9,65,0,0,110
9760,"[""Action"",""Adventure"",""Comedy""]",0.595067,3.2,289,86865564,20000000,86
9764,"[""Action"",""Adventure"",""Drama""]",0.921773,8,78,0,4000000,144
9768,"[""Comedy"",""Music""]",1.013317,6.5,250,8266343,11000000,85
9772,"[""Action"",""Thriller""]",2.613135,6.2,786,315156409,85000000,124
9776,"[""Comedy""]",0.221498,5.1,65,0,0,95
9784,"[""Comedy"",""Drama"",""Romance""]",0.943251,5.2,43,0,0,96
9788,"[""Comedy""]",1.645779,6.2,373,38505009,23000000,93
9792,"[""Horror"",""Thriller""]",2.267607,6.1,630,69623713,15000000,107
9796,"[""Horror"",""Thriller""]",1.885072,5.3,173,0,10000000,93
9800,"[""Drama""]",3.256555,7.5,892,206678440,26000000,125
9804,"[""Adventure"",""Action""]",2.458009,5.9,905,264218220,175000000,135
9812,"[""Drama"",""Action"",""Crime"",""Thriller""]",1.578247,7,76,0,0,84
9816,"[""Drama"",""Family"",""Romance"",""Music""]",1.686489,6.3,321,91038276,13000000,112
9820,"[""Comedy"",""Drama"",""Family""]",2.103783,6.7,676,0,0,127
9824,"[""Adventure"",""Fantasy"",""Action"",""Comedy"",""Science Fiction""]",1.197322,5.7,233,29762011,68000000,121
9828,"[""Crime"",""Drama"",""Mystery"",""Thriller""]",1.554542,6.4,105,3338228,3700000,98
9832,"[""Comedy"",""Drama""]",0.056429,0,0,0,0,85
9836,"[""Animation"",""Comedy""]",3.009834,5.9,1273,384335608,100000000,108
9840,"[""Drama"",""Foreign""]",0.076102,6.9,16,0,500000,113
9844,"[""Comedy"",""Drama""]",0.833075,5.8,55,5879254,5000000,105
9868,"[""Drama"",""War"",""Romance""]",0.603797,5.3,3,0,0,119
9872,"[""Adventure"",""Family"",""Fantasy"",""Romance"",""Science Fiction""]",0.641475,6.2,104,9873044,25000000,109
9876,"[""Action"",""Comedy""]",1.690993,4.5,194,70611210,0,87
9880,"[""Comedy"",""Family"",""Romance""]",3.483087,6.4,894,165335153,37000000,115
9884,"[""Action"",""Thriller"",""Drama""]",1.847106,5.5,395,78382433,85000000,108
9892,"[""Comedy"",""Thriller""]",0.150139,5,4,0,0,90
9896,"[""Adventure"",""Comedy""]",1.837135,6,476,85498534,48000000,112
9900,"[""Comedy""]",1.66495,6.6,206,6538177,0,94
9904,"[""Family"",""Animation""]",3.164714,5.1,211,37384046,80000000,94
9908,"[""Thriller"",""Drama"",""Crime""]",0.200024,6.5,12,0,0,108
9912,"[""Drama""]",1.949702,7.2,149,0,25000000,127
9916,"[""Drama""]",0.386718,6.3,10,0,0,117
9920,"[""Science Fiction"",""Action"",""Thriller""]",1.723727,4.8,428,31070211,30000000,87
9924,"[""Action"",""Adventure"",""Romance"",""Thriller""]",1.208864,4.7,38,0,0,110
9928,"[""Animation"",""Comedy"",""Family"",""Science Fiction""]",5.786955,5.9,1209,260696994,75000000,91
9932,"[""Comedy"",""Crime""]",1.703374,5.7,354,55003135,60000000,96
9940,"[""Horror"",""Thriller""]",0.192701,3.6,9,0,0,85
9944,"[""Drama"",""Mystery"",""Thriller"",""Crime""]",1.638205,6.2,340,195268056,45000000,141
9948,"[""Adventure"",""Animation"",""Comedy"",""Family""]",2.365204,5.6,92,0,24000000,69
9952,"[""Adventure"",""Drama"",""War""]",2.623188,6.9,320,7177143,10000000,126
9956,"[""Drama""]",1.010372,5.6,46,0,0,123
9960,"[""Thriller"",""Adventure"",""Drama""]",0.615219,6.6,157,0,250000,92
9964,"[""Action"",""Comedy"",""Horror"",""Science Fiction""]",0.735675,6.4,182,0,25710,91
9968,"[""Comedy"",""Crime"",""Drama""]",0.874747,6.3,86,0,18000000,100
9972,"[""Action"",""Adventure"",""Crime"",""Drama"",""Thriller""]",1.100996,6.1,188,0,24000000,115
9976,"[""Horror"",""Romance"",""Comedy""]",0.152276,5,40,0,0,100
9980,"[""Action"",""Drama"",""Horror"",""Science Fiction""]",1.306474,5.5,153,7433663,10000000,97
9984,"[""Animation"",""Horror""]",0.162777,4.3,3,0,0,77
9988,"[""Comedy""]",1.716094,5.8,164,19179969,17500000,110
9992,"[""Adventure"",""Fantasy"",""Animation"",""Family""]",2.141244,6,557,107944236,86000000,94
10000,"[""Comedy"",""Drama""]",0.008442,7.1,8,0,0,116
10004,"[""Drama"",""Fantasy"",""Horror"",""Thriller"",""Mystery""]",0.559786,5.3,40,0,0,131
10008,"[""Horror"",""Thriller""]",1.430482,5.3,137,0,0,83
10012,"[""Horror"",""Comedy""]",1.983408,5,150,19294901,35000000,97
10016,"[""Action"",""Horror"",""Science Fiction""]",1.048802,4.8,272,14010832,28000000,98
10020,"[""Romance"",""Family"",""Animation"",""Fantasy"",""Music""]",7.28164,7.5,2655,377350553,25000000,84
10024,"[""Drama""]",2.070713,7.1,542,95714875,30000000,109
10028,"[""Romance"",""Music"",""Family""]",2.586918,6,275,62646763,18000000,94
10032,"[""Comedy""]",1.825759,5,152,6086508,0,97
10036,"[""Comedy""]",1.144918,5,37,0,0,95
10040,"[""Action"",""Comedy""]",2.419981,5.3,387,0,0,115
10044,"[""Action"",""Comedy""]",2.166965,6.6,26,0,0,96
10048,"[""Action""]",1.948443,4.9,308,76932943,135000000,121
10052,"[""Drama""]",1.080843,6.1,182,52322400,60000000,104
10056,"[""Crime"",""Drama"",""Thriller""]",1.261984,6.3,93,0,75000,67
10060,"[""Drama""]",1.135043,6.3,178,46442528,40000000,117
10064,"[""Thriller""]",2.248376,5.4,75,0,0,99
10068,"[""Drama"",""Romance""]",1.700484,5.8,161,6735922,17000000,117
10072,"[""Horror"",""Thriller""]",1.819292,6.4,325,44793222,5000000,96
10076,"[""Drama"",""Horror"",""Thriller""]",1.113853,4.9,7,0,0,93
10080,"[""Thriller""]",0.000632,5,2,0,0,96
10084,"[""Action"",""Crime"",""Drama"",""Thriller""]",0.138974,4.8,9,0,500000,96
10088,"[""Horror"",""Thriller""]",0.002283,1.3,4,0,0,81
10092,"[""Horror"",""Thriller""]",1.884279,5.6,116,10047674,1000000,90
10096,"[""Comedy"",""Fantasy"",""Romance""]",4.673539,6.2,1063,96455697,37000000,98
10100,"[""Horror"",""Thriller""]",0.137921,3.3,4,0,0,109
10104,"[""Comedy""]",1.097309,3.7,17,0,0,100
10108,"[""Drama"",""Thriller""]",0.425562,7,1,0,0,120
10112,"[""Animation"",""Comedy"",""Family"",""Adventure""]",6.234426,7.1,1079,55675257,4000000,78
10116,"[""Action""]",0.980003,6.1,48,0,0,107
10120,"[""Action"",""Comedy""]",0.361749,4.6,11,0,0,95
10124,"[""Horror""]",0.499051,4.3,7,0,3000000,92
10128,"[""Crime"",""Science Fiction"",""Thriller""]",1.19438,5.9,70,0,16000000,91
10132,"[""Drama""]",0.509081,6.7,42,3468572,4000000,110
10136,"[""Action"",""Adventure"",""Comedy""]",2.220397,5.6,275,79817939,25000000,94
10140,"[""Adventure"",""Family"",""Fantasy""]",5.597282,6.1,1346,415686217,155000000,113
10144,"[""Animation"",""Family""]",5.089581,7.2,1653,222300000,40000000,83
10148,"[""Drama""]",0.13823,1,1,0,0,0
10152,"[""Comedy""]",1.696974,4.1,189,39267515,19000000,85
10156,"[""Comedy""]",2.092594,6.5,187,31672907,11000000,92
10160,"[""Horror"",""Thriller""]",2.53689,5.5,229,22168359,8000000,89
10164,"[""Comedy"",""Drama""]",0.703887,5,47,27575086,0,97
10168,"[""Comedy"",""Crime""]",0.897929,6.3,64,0,0,102
10172,"[""Comedy"",""Family"",""Drama""]",2.449152,5.1,138,0,0,92
10176,"[""Drama"",""Science Fiction"",""Thriller""]",1.856759,6.7,146,0,1000000,91
10180,"[""Action"",""Comedy"",""Crime""]",0.448424,7,47,0,0,109
10184,"[""Comedy"",""Romance"",""Drama""]",2.867018,6.2,870,177259441,40000000,129
10188,"[""Adventure"",""Comedy"",""Drama"",""Family""]",1.986063,6,218,44352417,27000000,117
10192,"[""Comedy"",""Adventure"",""Fantasy"",""Animation"",""Family""]",5.008133,6,1750,752600867,165000000,93
10196,"[""Action"",""Adventure"",""Family"",""Fantasy""]",3.124288,4.7,1055,318502923,150000000,103
10200,"[""Drama"",""Science Fiction"",""Thriller""]",3.15311,5.2,957,233093859,80000000,104
10204,"[""Action"",""Adventure"",""Comedy""]",2.163188,5.7,603,72178895,110000000,120
10208,"[""Fantasy"",""Comedy"",""Science Fiction"",""Family""]",1.370632,5.9,84,16290976,24000000,87
10212,"[""Comedy"",""Horror"",""Thriller"",""Western""]",0.587317,6.9,126,0,12000000,100
10216,"[""Science Fiction"",""Action"",""Horror""]",1.885054,4.5,148,19165560,35000000,93
10220,"[""Drama"",""Crime""]",1.452442,6.9,407,22921898,12000000,121
10224,"[""Drama"",""Thriller""]",0.228062,5.3,5,0,0,88
10228,"[""Animation""]",1.62719,6.7,297,163644662,30000000,75
10232,"[""Drama""]",0.005811,4,2,0,0,101
10236,"[""Drama"",""Romance""]",0.45999,7,77,45000000,0,118
10244,"[""Drama""]",0.079969,7.7,3,0,0,91
10248,"[""Comedy""]",0.040761,5.7,6,0,0,80
10252,"[""Action"",""Drama""]",0.146606,6.4,9,0,0,93
10256,"[""Drama"",""Fantasy"",""Horror""]",0.403566,4.8,4,0,0,105
10260,"[""Comedy""]",0.349645,6.3,30,0,0,107
10264,"[""Drama"",""History""]",1.604828,6.7,83,20710451,0,130
10268,"[""Comedy""]",0.195743,6.3,32,0,0,97
10272,"[""Horror"",""Thriller""]",0.211947,4.8,9,0,0,97
10276,"[""Comedy""]",0.778951,6.7,247,63710000,35000000,100
10280,"[""Horror"",""Thriller""]",1.037402,5.4,118,0,0,92
10288,"[""Romance"",""Comedy"",""Drama"",""Horror""]",0.720433,6.6,124,426224,8000000,91
10292,"[""Horror"",""Thriller""]",1.315785,4.8,51,0,3500000,93
10296,"[""Drama""]",1.312962,6.5,77,0,0,91
10300,"[""Drama""]",0.000508,0,0,0,0,90
10304,"[""Adventure"",""Horror"",""Action"",""Science Fiction""]",2.049507,3.8,158,0,7000000,88
10308,"[""Drama""]",0.069836,7.4,11,0,0,84
10312,"[""Comedy"",""Drama""]",1.841514,6.9,754,202292902,50000000,115
10316,"[""Drama""]",2.045222,6.5,856,75993061,12500000,101
10320,"[""Drama"",""Horror"",""Thriller""]",3.570882,5.4,548,161451538,50000000,110
10324,"[""Comedy"",""Romance""]",0.384857,5.6,9,0,0,92
10328,"[""Comedy"",""Drama"",""Science Fiction""]",0.858077,6.5,290,85313124,0,117
10336,"[""Action"",""Adventure"",""Fantasy"",""Horror"",""Science Fiction"",""Thriller""]",2.445966,5,304,87840042,40000000,96
10340,"[""Family"",""Animation""]",4.366639,6.9,1046,93600000,0,76
10344,"[""Horror"",""Science Fiction"",""Thriller""]",1.445878,5.2,144,38903179,0,105
10348,"[""Action"",""Thriller""]",1.087824,6.2,65,0,0,108
10356,"[""Drama"",""Thriller""]",0.177122,4.3,6,0,0,88
10360,"[""Drama"",""History""]",2.062937,7.1,278,2724474,0,96
10364,"[""War"",""Comedy"",""Drama""]",0.897024,6.6,66,24911670,18000000,121
10368,"[""Comedy"",""Drama"",""War""]",0.477756,5.6,29,21001563,12000000,117
10372,"[""Adventure""]",1.114733,5.4,40,0,0,100
10376,"[""Fantasy""]",2.48102,8,484,0,9000000,170
10380,"[""Adventure"",""Animation"",""Family""]",1.351293,6.3,161,40766041,0,75
10384,"[""Horror"",""Science Fiction"",""Thriller""]",1.315867,4.8,94,14828081,90000000,91
10388,"[""Drama"",""Action"",""Thriller"",""Crime"",""Mystery""]",1.864026,6.6,96,3193102,10000000,89
10392,"[""Animation""]",0.094193,7,5,0,0,85
10396,"[""Action"",""Adventure"",""Crime"",""Romance"",""Thriller""]",1.714565,5.9,108,0,23000000,115
10400,"[""Drama""]",2.072346,7.2,371,73956241,50000000,146
10404,"[""Drama""]",0.95744,7.8,121,0,0,125
10408,"[""Comedy""]",0.873203,6,17,0,0,95
10412,"[""Action"",""Drama"",""Thriller""]",1.095825,6.6,117,0,0,94
10416,"[""Comedy"",""Drama"",""Romance"",""Science Fiction""]",0.458476,5.3,35,0,60000000,105
10420,"[""Drama""]",0.079925,7,4,0,0,81
10424,"[""Crime"",""Drama"",""Mystery""]",0.642633,5.8,67,11390479,20000000,124
10428,"[""Action"",""Crime"",""Thriller"",""Drama""]",1.579751,6.2,379,7563728,20000000,107
10432,"[""Comedy"",""Horror""]",0.847213,4.9,8,0,0,89
10436,"[""Drama"",""Romance""]",1.321788,7,154,32255440,34000000,139
10440,"[""Comedy"",""Mystery""]",0.786959,7.2,148,11285588,13500000,104
10444,"[""Horror"",""Crime""]",0.000786,0,0,0,0,88
10448,"[""Adventure""]",0.232749,6.3,31,305070,20000000,107
10452,"[""Drama"",""History""]",1.234468,6.9,56,0,0,162
10464,"[""Comedy"",""Drama"",""Family"",""Romance""]",1.108966,6.2,72,0,0,115
10468,"[""Comedy"",""Drama""]",1.43503,6,187,0,43000000,103
10472,"[""Comedy"",""Drama"",""Family"",""Romance""]",0.330266,5,64,0,9000000,91
10476,"[""Drama""]",1.283962,6.9,90,22201636,8000000,116
10480,"[""Comedy"",""Crime"",""Thriller""]",0.802147,5.8,98,0,24000000,108
10484,"[""Comedy""]",0.96452,6.1,45,0,0,92
10488,"[""Adventure"",""Comedy"",""Family"",""Fantasy""]",1.696377,5.6,299,100076342,37000000,96
10492,"[""Horror"",""Foreign""]",0.13881,6,2,0,0,95
10496,"[""Horror"",""Thriller""]",0.610367,4,30,10,0,91
10500,"[""Drama""]",0.168356,6.5,2,0,0,110
10516,"[""Comedy"",""Science Fiction""]",0.930188,6.1,76,0,0,96
10520,"[""Comedy""]",0.092042,5.6,11,18479,1000000,87
10524,"[""Thriller""]",0.601024,4.1,7,0,0,103
10528,"[""Action"",""Adventure"",""Crime"",""Mystery""]",6.970834,7,5395,524028679,90000000,128
10532,"[""Comedy""]",0.005072,5.9,7,0,0,95
10536,"[""Action"",""Crime"",""Comedy"",""Thriller""]",1.713196,7.1,185,0,0,99
10540,"[""Science Fiction""]",1.037212,6.2,140,17374595,16000000,112
10544,"[""Action"",""Adventure"",""Drama"",""History""]",1.394981,6.1,106,6585516,0,110
10548,"[""Documentary""]",0.473636,7.3,49,2666118,0,89
10552,"[""Comedy"",""Thriller"",""Horror""]",1.538402,5.9,131,0,0,94
10556,"[""Comedy""]",0.127576,5.4,7,0,0,111
10560,"[""Drama"",""Music""]",1.295954,6.8,83,17200925,18000000,115
10564,"[""Comedy"",""Drama"",""Romance""]",1.343978,6.8,136,33771174,15000000,120
10568,"[""War"",""Adventure"",""Drama"",""Romance""]",0.801542,7.2,21,0,0,129
10572,"[""Action"",""Drama""]",1.269583,5,44,0,22900000,103
10576,"[""Horror"",""Mystery"",""Thriller""]",0.911718,6.1,115,34725000,5000000,113
10580,"[""Drama"",""Comedy"",""Romance""]",0.836984,6.9,10,0,0,95
10584,"[""Comedy"",""Drama""]",0.877836,7.5,2,0,0,91
10588,"[""Comedy"",""Fantasy"",""Family""]",1.02662,4.9,325,0,0,82
10592,"[""Drama"",""War""]",2.655167,5.9,224,32287044,70000000,125
10596,"[""Action"",""Adventure"",""Science Fiction"",""Thriller""]",1.717144,4.9,86,0,17000000,100
10600,"[""TV Movie"",""Comedy"",""Crime""]",0.000696,8,1,0,0,90
10604,"[""Adventure"",""Drama""]",1.426817,7,51,0,783000,142
10608,"[""Comedy"",""Drama""]",0.390555,6.5,40,0,0,102
10612,"[""Drama"",""Comedy"",""Romance""]",1.101852,6.1,72,0,0,99
10616,"[""Action"",""Comedy""]",1.194996,6.1,26,0,0,103
